id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_CS_324;Lingen;['INET_CS_324'];['INET_N_478'];52.48175;7.30505;DE;GEO_44324;{'capacity_E_MW': 854.0, 'capacity_TH_MW': 74.0, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1974.0, 'nuts_id_1': 'DE9', 'nuts_id_2': 'DE94', 'nuts_id_3': 'DE949'};{'capacity_E_MW': 0, 'capacity_TH_MW': 0, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'raw', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_325;Lingen 2;['INET_CS_325'];['INET_N_960'];52.5606;7.2952;DE;None;{'capacity_E_MW': 66.0, 'capacity_TH_MW': 203.79446828894152, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1996.0, 'nuts_id_1': 'DE9', 'nuts_id_2': 'DE94', 'nuts_id_3': 'DE949'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_326;Liter;['INET_CS_326'];['INET_N_964'];47.1075;18.0143;HU;GEO_42666;{'capacity_E_MW': 120.0, 'capacity_TH_MW': 244.52738593480728, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1998.0, 'nuts_id_1': 'HU2', 'nuts_id_2': 'HU21', 'nuts_id_3': 'HU213'};{'capacity_E_MW': 0, 'capacity_TH_MW': 195.95528745261498, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_327;Little Barford;['INET_CS_327'];['INET_N_965'];52.204609;-0.269294;GB;GEO_4053;{'capacity_E_MW': 680.0, 'capacity_TH_MW': 550.2830742744025, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1995.0, 'nuts_id_1': 'UKH', 'nuts_id_2': 'UKH2', 'nuts_id_3': 'UKH24'};{'capacity_E_MW': 0, 'capacity_TH_MW': 195.95528745261498, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_328;Livorno Ferraris;['INET_CS_328'];['INET_N_967'];45.23723;8.1932;IT;GEO_43684;{'capacity_E_MW': 800.0, 'capacity_TH_MW': 615.802150347173, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2008.0, 'nuts_id_1': 'ITC', 'nuts_id_2': 'ITC1', 'nuts_id_3': 'ITC12'};{'capacity_E_MW': 0, 'capacity_TH_MW': 195.95528745261498, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_329;Lorenci;['INET_CS_329'];['INET_N_977'];47.71644;19.67779;HU;GEO_42664;{'capacity_E_MW': 170.0, 'capacity_TH_MW': 271.82700096512826, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2000.0, 'nuts_id_1': 'HU3', 'nuts_id_2': 'HU31', 'nuts_id_3': 'HU312'};{'capacity_E_MW': 0, 'capacity_TH_MW': 195.95528745261498, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_330;Ludwigshafen;['INET_CS_330'];['INET_N_985'];49.45315;8.4336;DE;None;{'capacity_E_MW': 12.5, 'capacity_TH_MW': 181.06843855826804, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2008.0, 'nuts_id_1': 'DEB', 'nuts_id_2': 'DEB3', 'nuts_id_3': 'DEB34'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_331;Ludwigshafen 2;['INET_CS_331'];['INET_N_985'];49.45315;8.4336;DE;None;{'capacity_E_MW': 12.0, 'capacity_TH_MW': 180.85604575712136, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2003.0, 'nuts_id_1': 'DEB', 'nuts_id_2': 'DEB3', 'nuts_id_3': 'DEB34'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_332;Ludwigshafen 4;['INET_CS_332'];['INET_N_988'];49.51365;8.4316;DE;GEO_44310;{'capacity_E_MW': 390.0, 'capacity_TH_MW': 540.0, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1997.0, 'nuts_id_1': 'DEB', 'nuts_id_2': 'DEB3', 'nuts_id_3': 'DEB34'};{'capacity_E_MW': 0, 'capacity_TH_MW': 0, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'raw', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_333;Ludwigshafen 5;['INET_CS_333'];['INET_N_988'];49.51365;8.4316;DE;None;{'capacity_E_MW': 490.0, 'capacity_TH_MW': 383.903563730279, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2005.0, 'nuts_id_1': 'DEB', 'nuts_id_2': 'DEB3', 'nuts_id_3': 'DEB34'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
